StockCode,Description,Revenue,Units,Orders,Customers,Revenue_Share_%
47559b,TEA TIME OVEN GLOVE,342.65000000000015,103.0,28,0,0.0032123383661196905
84766,SILVER ROCOCO CANDLE STICK,340.69999999999993,146.0,14,11,0.003194057146759019
23523,WALL ART TREASURE AHOY ,340.35,90.0,25,21,0.0031907759022583872
21221,SET/4 BADGES CUTE CREATURES,340.21999999999986,261.0,54,24,0.0031895571543010077
71270,PHOTO CLIP LINE,338.72999999999996,239.0,49,16,0.0031755884277125993
22547,MINI JIGSAW DINOSAUR ,338.23000000000025,809.0,101,41,0.0031709009355688406
21167,WHITE SAGE INCENSE,337.13999999999993,1432.0,67,20,0.0031606822026954374
72122,COFFEE SCENT PILLAR CANDLE,336.73999999999995,325.0,61,38,0.0031569322089804288
23127,DOLLCRAFT GIRL NICOLE,336.6000000000001,68.0,12,12,0.003155619711180177
84926E,FLOWERS TILE COASTER,334.7599999999999,992.0,39,32,0.0031383697400911327
85213,MINI  ZINC GARDEN DECORATIONS ,334.03000000000003,841.0,33,23,0.003131526001561243
85230B,CINNAMON SCENTED VOTIVE CANDLE,333.19999999999993,1288.0,39,30,0.003123744764602598
22259,FELT FARM ANIMAL HEN,332.84000000000003,481.0,44,16,0.0031203697702590905
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,332.1399999999999,186.0,29,10,0.003113807281257823
84638,SMALL KITCHEN FLOWER POTS PLAQUE,331.5000000000001,50.0,37,11,0.003107807291313811
21248,DOOR HANGER  MUM + DADS ROOM,330.7199999999999,205.0,66,45,0.0031004948035695413
90200A,PURPLE SWEETHEART BRACELET,328.44,78.0,50,14,0.0030791198393939896
82001s,VINYL RECORD FRAME SILVER,328.24,44.0,12,0,0.0030772448425364857
23236,DOILEY BISCUIT TIN,327.5999999999999,120.0,13,13,0.00307124485259247
16259,PIECE OF CAMO STATIONERY SET,326.55999999999995,3380.0,31,28,0.003061494868933447
84708B,PINK JEWELLED PHOTO FRAME ,326.35,62.0,19,13,0.0030595261222330673
85204,HANGING WOOD AND FELT FLOWER,325.9599999999999,2055.0,104,40,0.0030558698783609327
23037,CANDLE HOLDER SILVER MADELINE,325.16,196.0,20,17,0.0030483698909309154
23478,WOODLAND LARGE PINK FELT HEART,324.40000000000003,285.0,13,9,0.003041244902872398
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,324.00999999999993,32.0,23,10,0.003037588659000263
23521,CAT AND BIRD WALL ART,323.64,270.0,4,3,0.00303411991481388
23695,DOILY THANK YOU CARD,323.31999999999994,765.0,57,41,0.003031119919841873
85205B,PINK FELT EASTER RABBIT GARLAND,323.15,122.0,29,22,0.003029526172512994
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,322.5400000000001,135.0,51,20,0.0030238074320976063
84509c,SET OF 4 POLKADOT PLACEMATS ,322.2199999999999,43.0,27,0,0.0030208074371255974
21403,BLUE EGG  SPOON,322.1799999999999,1857.0,106,58,0.0030204324377540964
22092,BLUE PAISLEY TISSUE BOX,322.1799999999994,672.0,91,75,0.0030204324377540916
16238,PARTY TIME PENCIL ERASERS,322.0899999999997,1398.0,134,61,0.0030195886891682174
23205,CHARLOTTE BAG ALPHABET  DESIGN,320.5,400.0,22,22,0.003004682464151059
21425,SKULLS STORAGE BOX LARGE,320.48999999999995,87.0,30,12,0.0030045887143081832
16236,KITTY PENCIL ERASERS,320.0899999999998,1438.0,136,59,0.003000838720593173
21371,MIRRORED WALL ART POPPIES,319.71,287.0,38,27,0.0029972762265639157
20936,FORKED CACTUS CANDLE,319.6600000000001,100.0,34,21,0.0029968074773495403
21026,SPACE OWL,319.5,258.0,68,20,0.002995307479863536
22202,MILK PAN PINK POLKADOT,319.34999999999997,64.0,37,16,0.0029939012322204076
22287,DECORATION WOBBLY CHICKEN,319.14,560.0,45,25,0.002991932485520028
90161D,ANT COPPER PINK BOUDICCA BRACELET,318.89,64.0,34,6,0.0029895887394481473
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,318.6700000000001,693.0,83,36,0.0029875262429048927
84876B,GREEN HEART COMPACT MIRROR,318.30999999999995,220.0,33,17,0.0029841512485613837
20780,BLACK EAR MUFF HEADPHONES,318.1900000000001,48.0,28,13,0.002983026250446882
84884a,ANT WHITE WIRE HEART SPIRAL,317.7199999999999,38.0,26,0,0.0029786200078317448
46118,FUNKY MONKEY CUSHION COVER,317.1699999999999,232.0,46,12,0.002973463766473607
22765,NEWSPAPER STAND,316.95000000000005,27.0,5,3,0.0029714012699303535
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,316.75000000000006,215.0,39,13,0.0029695262730728487
35915C,PEACH KNITTED HEN ,316.46,315.0,60,8,0.0029668075276294667
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,315.73,75.0,44,8,0.0029599637890995755
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,315.27,43.0,27,9,0.0029556512963273144
85202,HANGING WOOD AND FELT HEART,314.8100000000002,676.0,106,34,0.002951338803555056
47594B,SCOTTIES DESIGN WASHBAG,314.5499999999997,170.0,56,26,0.0029489013076402955
84584,PINK GINGHAM CAT WITH SCARF,314.51,144.0,30,18,0.002948526308268797
21841,BABY MOUSE RED GINGHAM DRESS,314.5,74.0,21,19,0.0029484325584259222
17084N,FAIRY DREAMS INCENSE ,313.30999999999995,1264.0,101,25,0.0029372763271237694
85014b,RED RETROSPOT UMBRELLA,313.06,25.0,23,0,0.0029349325810518892
21942,SKULLS DESIGN FLANNEL,313.00999999999976,287.0,103,14,0.0029344638318375108
23130,MISELTOE HEART WREATH ,312.8,80.0,5,5,0.0029324950851371337
84358,FLOOR LAMP SHADE WOOD BASE,312.7,33.0,13,6,0.002931557586708381
21811,CHRISTMAS HANGING HEART WITH BELL,311.34999999999997,234.0,26,16,0.002918901357920225
21442,GREEN BIRDHOUSE DECORATION,310.48999999999984,440.0,59,31,0.002910838871432954
21944,KITTENS DESIGN FLANNEL,310.1899999999998,337.0,100,24,0.0029080263761466973
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,309.29999999999995,582.0,27,12,0.002899682640130803
22124,SET OF 2 TEA TOWELS PING MICROWAVE,309.11000000000007,150.0,76,14,0.0028979013931161746
21719,LOVELY BONBON STICKER SHEET,307.4399999999999,345.0,58,29,0.00288224516935601
23495,SET OF 3 PANTRY WOODEN SPOONS,306.65999999999997,225.0,41,21,0.002874932681611743
22040,BOTANICAL ROSE GIFT WRAP,304.5,725.0,28,27,0.002854682715550694
23131,MISELTOE HEART WREATH WHITE,304.5,78.0,4,4,0.002854682715550694
22043,CHRISTMAS CARD SCREEN PRINT ,304.49999999999994,1238.0,64,40,0.0028546827155506932
22965,3 TRADITIONAL COOKIE CUTTERS  SET,304.20000000000005,162.0,4,4,0.0028518702202644376
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,303.7300000000002,139.0,37,23,0.0028474639776493033
23430,BLUE RETRO KITCHEN WALL CLOCK,301.88,36.0,18,16,0.002830120256717384
23522,WALL ART DOG AND BALL ,301.56,102.0,28,17,0.002827120261745377
35912B,WHITE/PINK CHICK DECORATION,301.26,252.0,20,15,0.00282430776645912
84661B,BLACK SQUARE TABLE CLOCK,300.24000000000007,115.0,29,10,0.0028147452824858477
22409,MONEY BOX BISCUITS DESIGN,299.72,228.0,57,36,0.0028098702906563353
21761,WOOD AND GLASS MEDICINE CABINET,299.49999999999994,10.0,10,10,0.0028078077941130794
23440,PAINT YOUR OWN EGGS IN CRATE,299.36,164.0,5,5,0.002806495296312827
20897,VINTAGE NOTEBOOK PARIS DAYS,298.27000000000004,107.0,24,8,0.0027962765634394274
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,297.93999999999994,33.0,21,11,0.0027931828186245435
22135,MINI LADLE LOVE HEART PINK,297.8200000000002,529.0,166,20,0.0027920578205100437
23015,CORDIAL GLASS JUG,297.13,35.0,16,13,0.002785589081351651
84596J,MIXED NUTS LIGHT GREEN BOWL,296.45,568.0,68,21,0.002779214092036135
22049,WRAP CHRISTMAS SCREEN PRINT,296.25,1075.0,33,26,0.002777339095178631
23126,DOLLCRAFT GIRL AMELIE KIT,294.7,66.0,8,8,0.0027628078695329707
85186A,EASTER BUNNY GARLAND OF FLOWERS,293.8000000000001,615.0,79,35,0.0027543703836742013
20655,QUEEN OF SKIES LUGGAGE TAG,292.28999999999985,197.0,99,20,0.002740214157400039
35911A,MULTICOLOUR RABBIT EGG WARMER,292.07000000000005,319.0,70,23,0.002738151660856786
21441,BLUE BIRDHOUSE DECORATION,292.02999999999986,421.0,62,34,0.0027377766614852836
23413,DECORATIVE VINTAGE COFFEE  BOX,291.84999999999997,55.0,22,13,0.00273608916431353
23567,EGG CUP HENRIETTA HEN PINK,291.58000000000004,211.0,37,15,0.0027335579185559
72800B, 4 PURPLE FLOCK DINNER CANDLES,290.8000000000001,144.0,38,31,0.002726245430811633
21386,IVORY HANGING DECORATION  EGG,290.2,733.0,51,42,0.0027206204402391177
23410,CURIO CABINET LINEN AND LACE ,290.1000000000001,36.0,18,16,0.0027196829418103664
20725,LUNCH BAG RED SPOTTY,290.0,200.0,1,1,0.0027187454433816134
16015,MEDIUM CHINESE STYLE SCISSOR,289.98,662.0,24,19,0.002718557943695863
84247E,PACK OF 12 CHRISTMAS FUN CARDS,289.69,108.0,37,13,0.002715839198252481
85024B,EAU DE NILE JEWELLED PHOTOFRAME,289.65,193.0,12,12,0.00271546419888098
21503,TOYBOX  WRAP ,288.91999999999996,726.0,23,22,0.002708620460351088
46776E,WOVEN CANDY CUSHION COVER ,288.42999999999995,67.0,38,5,0.002704026718050202
79190B,RETRO PLASTIC POLKA TRAY,288.3600000000002,707.0,57,24,0.002703370469150078
23047,PAPER LANTERN 5 POINT SEQUIN STAR,287.5,50.0,21,21,0.0026953079826628062
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",286.9099999999999,77.0,33,12,0.0026897767419331673
20618,QUEEN OF THE SKIES PASSPORT COVER ,286.39,148.0,76,20,0.002684901750103656
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,285.46,34.0,8,0,0.00267618301471626
37413,ICON MUG REVOLUTIONARY,284.4899999999998,703.0,81,52,0.0026670892799573608
18094C,WHITE AND BLUE CERAMIC OIL BURNER,283.9299999999999,192.0,42,13,0.0026618392887563487
21666,RIDGED GLASS T-LIGHT HOLDER,283.51000000000016,412.0,43,21,0.002657901795355592
16218,CARTOON  PENCIL SHARPENERS,283.31000000000034,3821.0,64,43,0.002656026798498089
20794,BLUE  TILE HOOK,282.79,99.0,27,15,0.0026511518066685744
20777,CHRYSANTHEMUM NOTEBOOK,282.48999999999984,169.0,80,32,0.0026483393113823153
84341B,SMALL PINK MAGIC CHRISTMAS TREE,282.37999999999994,645.0,40,30,0.002647308063110689
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,282.15,26.0,21,0,0.002645151816724559
23481,PEARLISED IVORY HEART SMALL ,281.17,228.0,29,23,0.0026359643321227874
22257,FELT FARM ANIMAL SHEEP,280.42,373.0,42,16,0.002628933093907145
71101E,STANDING FAIRY POLE SUPPORT ,280.19999999999993,348.0,22,17,0.002626870597363889
85188A,GREEN METAL SWINGING BUNNY,278.17,319.0,42,29,0.002607839379260219
21725,SWEETIES  STICKERS,277.23999999999984,301.0,50,26,0.002599120643872821
16169M,WRAP DAISY CARPET ,277.2,660.0,25,24,0.002598745644501321
21293,MIRRORED DOVE WALL DECORATION,276.72,116.0,24,14,0.0025942456520433106
84926D,LA PALMIERA TILE COASTER,276.5300000000001,709.0,34,25,0.002592464405028682
85049g,CHOCOLATE BOX RIBBONS ,276.41999999999996,113.0,51,0,0.0025914331567570533
23137,ZINC WIRE SWEETHEART LETTER TRAY,275.62,83.0,23,18,0.0025839331693270355
21250,SET OF SKULL WALL STICKERS,274.37000000000006,95.0,20,15,0.0025722144389676324
20684,STRAWBERRY DREAM CHILDS UMBRELLA,273.81,81.0,35,30,0.002566964447766619
22512,DOORSTOP RACING CAR DESIGN,273.46,123.0,37,28,0.0025636832032659863
22052,VINTAGE CARAVAN GIFT WRAP,273.0,650.0,27,22,0.0025593707104937255
84859A,SILVER DISCO HANDBAG,272.98999999999995,129.0,35,24,0.00255927696065085
23141,TRIPLE WIRE HOOK PINK HEART,272.90999999999997,79.0,25,18,0.0025585269619078483
23203,JUMBO BAG VINTAGE DOILEY ,272.57,144.0,7,6,0.002555339467250091
22889,NUMBER TILE VINTAGE FONT No ,272.1999999999998,173.0,33,6,0.002551870723063706
20755,BLUE PAISLEY POCKET BOOK,272.02,307.0,62,44,0.0025501832258919533
21815,STAR  T-LIGHT HOLDER ,271.68,159.0,29,15,0.002546995731234196
20734,SILVER MINI TAPE MEASURE ,271.21999999999997,158.0,26,0,0.0025426832384619347
85214,TUB 24 PINK FLOWER PEGS,271.0399999999999,164.0,58,36,0.00254099574129018
23474,WOODLAND SMALL BLUE FELT HEART,270.96,312.0,37,26,0.002540245742547179
85019C,CURIOUS  IMAGES NOTEBOOK SET,270.72,182.0,11,9,0.002537995746318174
21275,ZINC TOP  2 DOOR WOODEN SHELF ,270.0799999999999,13.0,12,9,0.002531995756374158
35001W,HAND OPEN SHAPE DECO.WHITE,270.02000000000004,92.0,5,5,0.0025314332573169083
20771,CHRYSANTHEMUM  JOURNAL,269.6800000000001,103.0,40,21,0.0025282457626591513
21785,RAIN PONCHO ,269.61,412.0,5,3,0.0025275895137590234
85186C,BUNNY EGG GARLAND,269.17000000000013,528.0,78,32,0.0025234645206725147
21644,ASSORTED TUTTI FRUTTI HEART BOX,268.75,215.0,32,29,0.002519527027271754
79030D,TUMBLER BAROQUE,268.53,531.0,40,22,0.0025174645307284985
23032,DOORKNOB CRACKED GLAZE IVORY,268.19999999999993,180.0,5,5,0.0025143707859136156
21332,MOROCCAN BEATEN METAL MIRROR,268.1000000000001,19.0,13,8,0.0025134332874848647
17013D,ORIGAMI ROSE INCENSE IN TUBE,267.82000000000005,535.0,13,10,0.002510808291884358
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",267.75000000000006,105.0,25,24,0.0025101520429842315
21445,12 PINK ROSE PEG PLACE SETTINGS,267.5,214.0,21,17,0.0025078082969123504
85230E,STRAWBRY SCENTED VOTIVE CANDLE,267.45,1101.0,24,17,0.0025073395476979737
21265,PINK GOOSE FEATHER TREE 60CM,267.21000000000004,131.0,19,15,0.0025050895514689693
84795b,SUNSET CHECK HAMMOCK,266.78,16.0,14,0,0.0025010583082253337
21279,VINTAGE KITCHEN PRINT FRUITS,266.1500000000001,85.0,29,12,0.002495152068124195
20699,MOUSEY LONG LEGS SOFT TOY,266.0300000000001,97.0,41,11,0.0024940270700096927
23489,"GARLAND, VINTAGE BELLS",265.88,92.0,10,10,0.0024926208223665634
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,265.7699999999998,305.0,67,9,0.002491589574094934
90160A,PURPLE BOUDICCA LARGE BRACELET,264.94,38.0,15,10,0.002483808337136292
72800C,4 PINK DINNER CANDLE SILVER FLOCK,264.82000000000005,132.0,35,26,0.0024826833390217897
23476,WOODLAND LARGE RED FELT HEART,264.72,205.0,22,18,0.002481745840593037
90160D,PINK BOUDICCA LARGE BRACELET,264.7,38.0,12,9,0.0024815583409072864
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,264.46999999999997,92.0,26,6,0.002479402094521156
85124B,BLUE JUICY FRUIT PHOTO FRAME,264.06,93.0,39,23,0.002475558350963272
18098c,PORCELAIN BUTTERFLY OIL BURNER,263.12,52.0,12,0,0.0024667458657330003
85124C,GREEN JUICY FRUIT PHOTO FRAME,261.8900000000001,94.0,39,23,0.0024552146350593483
23194,GYMKHANNA TREASURE BOOK BOX,261.84,120.0,14,14,0.0024547458858449707
84858C,PINK RIVIERA HANDBAG,261.68,186.0,6,4,0.0024532458883589677
47422,ASSORTED MONKEY SUCTION CUP HOOK,261.29999999999995,653.0,45,16,0.0024496833943297085
16012,FOOD/DRINK SPONGE STICKERS,261.2399999999999,1244.0,35,33,0.0024491208952724564
79337,BLUE FLOCK GLASS CANDLEHOLDER,259.96000000000004,644.0,10,9,0.0024371209153844285
21324,HANGING MEDINA LANTERN SMALL,259.6700000000001,81.0,28,20,0.0024344021699410474
78124,MAGAZINE RACK GEBRA ASSORTED ,257.75,199.0,18,16,0.002416402200109003
20997,ROSE DU SUD CUSHION COVER ,257.6099999999999,59.0,34,4,0.0024150897023087485
35915B,BLUE KNITTED HEN ,257.2199999999999,220.0,50,14,0.002411433458436615
85230G,ORANGE VOTIVE CANDLE,257.04,1032.0,25,20,0.002409745961264862
21458,2 PICTURE BOOK EGGS EASTER BUNNY,256.54,182.0,36,18,0.0024050584691211003
21427,SKULLS STORAGE BOX SMALL,256.44,96.0,41,21,0.002404120970692348
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,255.0,144.0,12,7,0.002390620993318315
21269,ANTIQUE CREAM CUTLERY SHELF ,254.98000000000002,29.0,19,17,0.002390433493632565
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,254.33000000000007,184.0,50,22,0.0023843397538456756
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,253.52999999999994,79.0,22,13,0.002376839766415656
48173c,DOORMAT BLACK FLOCK ,252.95,15.0,7,0,0.0023714022755288934
90201B,BLACK ENAMEL FLOWER RING,252.90000000000006,86.0,23,9,0.002370933526314518
21882,SKULLS TAPE,252.4700000000001,706.0,70,35,0.0023669022830708837
35967,FOLK ART METAL STAR T-LIGHT HOLDER,252.33000000000013,485.0,67,24,0.0023655897852706306
90143,SILVER BRACELET W PASTEL FLOWER,252.18000000000004,33.0,19,7,0.0023641835376275013
23149,ANTIQUE IVORY WIRE BOWL SMALL,251.45,99.0,21,17,0.0023573397990976092
22164,STRING OF STARS CARD HOLDER,250.22000000000006,78.0,15,11,0.0023458085684239568
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,249.48999999999975,403.0,84,58,0.002338964829894062
22812,PACK 3 BOXES CHRISTMAS PANETTONE,248.48000000000005,76.0,24,9,0.002329496095763667
20659,ECONOMY LUGGAGE TAG,248.08999999999997,159.0,62,18,0.0023258398518915323
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,247.79999999999995,118.0,25,21,0.0023231211064481507
22954,HEN PARTY CORDON BARRIER TAPE,247.63,202.0,40,20,0.002321527359119272
22410,MONEY BOX HOUSEKEEPING DESIGN,247.42000000000007,237.0,58,34,0.002319558612418893
23168,CLASSIC SUGAR DISPENSER,247.32,216.0,12,12,0.00231862111399014
84678,CLASSICAL ROSE SMALL VASE,247.04000000000005,142.0,13,10,0.002315996118389634
22869,NUMBER TILE COTTAGE GARDEN 1,246.13999999999982,96.0,44,18,0.0023075586325308614
90175A,WHITE GLASS CHUNKY CHARM BRACELET,245.63000000000008,27.0,25,6,0.0023027773905442274
22391,PAPERWEIGHT HOME SWEET HOME,245.58000000000004,158.0,29,18,0.0023023086413298506
21676,FLOWERS  STICKERS,245.35999999999981,257.0,61,21,0.0023002461447865935
21190,PINK HEARTS PAPER GARLAND,245.20000000000002,168.0,7,6,0.002298746147300592
20819,SILVER TEDDY BEAR,244.72,64.0,27,14,0.002294246154842581
84422,PINK/BLUE DISC/MIRROR STRING,244.17000000000002,566.0,15,8,0.0022890899134844437
20616,CHERRY BLOSSOM PASSPORT COVER,243.52999999999977,194.0,71,19,0.0022830899235404267
85095,THREE CANVAS LUGGAGE TAGS,243.49,150.0,48,9,0.002282714924168928
85094,CANDY SPOT EGG WARMER RABBIT,242.3200000000001,641.0,90,29,0.002271746192552527
22870,NUMBER TILE COTTAGE GARDEN 2,242.2399999999998,94.0,39,14,0.0022709961938095226
23475,WOODLAND SMALL PINK FELT HEART,242.17999999999998,286.0,31,25,0.0022704336947522727
84592,CROCHET ROSE PURSE WITH SUEDE BACK,241.24000000000007,76.0,22,15,0.002261621209522002
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,241.21000000000006,473.0,12,10,0.0022613399599933767
23143,ZINC WIRE KITCHEN ORGANISER,239.97000000000003,30.0,16,12,0.0022497149794768476
21028,NINJA RABBIT BLACK,239.2400000000001,187.0,58,15,0.002242871240946957
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,238.56000000000006,120.0,6,6,0.0022364962516314407
23028,DOORKNOB CRACKED GLAZE BLUE,238.5,162.0,3,3,0.002235933752574189
72131,COLUMBIAN CANDLE RECTANGLE,238.35,137.0,18,14,0.0022345275049310605
22137,BATHROOM SET LOVE HEART DESIGN,237.98000000000002,82.0,14,9,0.002231058760744677
23580,SNACK TRAY HAPPY FOREST  ,236.86999999999992,117.0,25,20,0.002220652528185526
21360,JOY LARGE WOOD LETTERS,236.17000000000004,39.0,16,14,0.002214090039184261
85023B,EAU DE NILE JEWELLED PHOTOFRAME,235.35000000000008,105.0,13,10,0.002206402552068493
20775,DAISY NOTEBOOK ,235.1899999999998,135.0,63,19,0.0022049025545824866
47351B,BLUE  VOILE LAMPSHADE,234.50000000000003,86.0,9,7,0.002198433815424098
16216,LETTER SHAPE PENCIL SHARPENER,234.0000000000002,3333.0,45,38,0.002193746323280338
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,233.67,185.0,16,14,0.002190652578465454
21025,SPACE FROG,233.51999999999998,174.0,56,14,0.002189246330822325
21818,GLITTER CHRISTMAS HEART ,233.51999999999995,270.0,21,17,0.002189246330822325
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,232.56000000000006,612.0,15,15,0.002180246345906304
84857C,PINK MONTE CARLO HANDBAG,232.33000000000004,98.0,10,8,0.002178090099520174
85099f,JUMBO BAG STRAWBERRY,232.06000000000003,46.0,10,0,0.0021755588537625426
23447,PINK BUNNY EASTER EGG BASKET,231.89999999999998,158.0,4,4,0.0021740588562765384
84712B,PINK JEWELLED PHOTO FRAME,231.56000000000006,30.0,20,9,0.0021708713616187814
21161,KEEP OUT BOYS DOOR HANGER ,231.36999999999995,144.0,43,25,0.002169090114604151
20696,FLORAL SOFT CAR TOY,230.81000000000006,54.0,30,10,0.002163840123403139
22394,PAPERWEIGHT KINGS CHOICE ,230.68000000000004,168.0,23,16,0.002162621375445761
21973,SET OF 36 MUSHROOM PAPER DOILIES,230.5499999999999,159.0,30,25,0.0021614026274883818
23446,BLUE BUNNY EASTER EGG BASKET,230.24999999999997,157.0,3,3,0.0021585901322021253
90206C,CRYSTAL DIAMANTE STAR BROOCH,229.67999999999992,46.0,31,6,0.002153246391158237
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,229.46999999999994,137.0,35,28,0.0021512776444578574
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,229.22000000000003,88.0,31,20,0.0021489338983859776
85200,BUNNY EGG BOX,228.75,183.0,26,24,0.002144527655770842
90010E,AMBER GLASS/SILVER BRACELET,227.89000000000007,25.0,16,7,0.0021364651692835726
21157,RED RETROSPOT WASHBAG,227.59999999999988,79.0,34,12,0.0021337464238401892
23003,TRAVEL CARD WALLET VINTAGE ROSE ,226.20000000000002,542.0,53,38,0.002120621445837659
90201D,GREEN ENAMEL FLOWER RING,225.84000000000003,77.0,31,9,0.002117246451494151
22031,BOTANICAL LAVENDER BIRTHDAY CARD,225.59,504.0,80,28,0.0021149027054222697
85014a,BLACK/BLUE POLKADOT UMBRELLA,225.32000000000008,18.0,14,0,0.002112371459664639
22632,HAND WARMER RED POLKA DOT,224.99999999999994,120.0,18,2,0.0021093714646926304
90158,ST TROPEZ NECKLACE,224.12,45.0,35,6,0.002101121478519611
21657,MILK BOTTLE WITH GLASS STOPPER ,223.45999999999998,30.0,17,11,0.0020949339888898457
84218,BOX/12 CHICK & EGG IN BASKET,223.10999999999976,123.0,41,37,0.0020916527443892107
21364,PEACE SMALL WOOD LETTERS,222.96,30.0,24,19,0.0020902464967460844
21456,2 PICTURE BOOK EGGS EASTER CHICKS,222.22000000000003,171.0,25,17,0.002083309008373318
84711A,SILVER OVAL SHAPE TRINKET BOX,221.79999999999998,25.0,17,7,0.002079371514972558
